id,book_id,description,title,language_code,average_rating,ratings_count
3291,28689,"Tad Williams Stone of Farewell Stone of Farewell (Memory, Sorrow, and Thorn, #2)","Stone of Farewell (Memory, Sorrow, and Thorn, #2)",en-US,4.09,32709
3292,76104,"Adrian Conan Doyle, John Dickson Carr The Exploits of Sherlock Holmes The Exploits of Sherlock Holmes",The Exploits of Sherlock Holmes,eng,4.4,26232
3293,176839,Anna Quindlen One True Thing One True Thing,One True Thing,,4.01,30831
3294,23156040,"Elena Ferrante, Ann Goldstein Storia di chi fugge e di chi resta Those Who Leave and Those Who Stay (The Neapolitan Novels #3)",Those Who Leave and Those Who Stay (The Neapolitan Novels #3),eng,4.29,24967
3295,28250,"Trudi Canavan The Novice The Novice (Black Magician Trilogy, #2)","The Novice (Black Magician Trilogy, #2)",eng,4.07,32944
3296,97782,Joshua Ferris Then We Came to the End Then We Came to the End,Then We Came to the End,eng,3.45,23614
3297,17202452,"Monica  Murphy One Week Girlfriend One Week Girlfriend (One Week Girlfriend, #1)","One Week Girlfriend (One Week Girlfriend, #1)",eng,3.94,44678
3298,45102,"Robin Hobb Ship of Destiny Ship of Destiny (Liveship Traders, #3)","Ship of Destiny (Liveship Traders, #3)",en-US,4.21,34271
3299,15990489,Maeve Binchy A Week in Winter A Week in Winter,A Week in Winter,en-GB,3.79,25371
3300,13154952,John Grisham Calico Joe Calico Joe,Calico Joe,,3.8,27244
3301,282356,"Hisaya Nakajo, David Ury 花ざかりの君たちへ 1 Hana-Kimi, Vol. 1 (Hana-Kimi, #1)","Hana-Kimi, Vol. 1 (Hana-Kimi, #1)",en-US,4.16,30403
3302,13928,"Juliet Marillier Daughter of the Forest Daughter of the Forest  (Sevenwaters, #1)","Daughter of the Forest  (Sevenwaters, #1)",eng,4.28,39792
3303,556511,Eric Carle The Very Busy Spider  The Very Busy Spider,The Very Busy Spider,en-US,4.19,31537
3304,37738,Judy Blume Freckle Juice Freckle Juice,Freckle Juice,eng,3.82,34579
3305,7155145,Seth Godin Linchpin: Are You Indispensable? Linchpin: Are You Indispensable?,Linchpin: Are You Indispensable?,en-US,3.87,26555
3306,34053,Rudyard Kipling Just So Stories for Little Children Just So Stories,Just So Stories,,4.09,35708
3307,78508,Candice Millard The River of Doubt: Theodore Roosevelt's Darkest Journey The River of Doubt: Theodore Roosevelt's Darkest Journey,The River of Doubt: Theodore Roosevelt's Darkest Journey,en-US,4.16,30894
3308,4477,"Atul Gawande, Susanne Kuhlmann-Krieg Complications: A Surgeon's Notes on an Imperfect Science Complications: A Surgeon's Notes on an Imperfect Science",Complications: A Surgeon's Notes on an Imperfect Science,en-US,4.23,26267
3309,7779059,"Jim Butcher Side Jobs: Stories From The Dresden Files Side Jobs: Stories from the Dresden Files (The Dresden Files, #12.5)","Side Jobs: Stories from the Dresden Files (The Dresden Files, #12.5)",eng,4.23,33738
3310,497164,"Roland Barthes, Richard Howard La chambre claire. Note sur la photographie Camera Lucida: Reflections on Photography",Camera Lucida: Reflections on Photography,,3.92,26754
3311,690866,Amy Tan The Hundred Secret Senses The Hundred Secret Senses,The Hundred Secret Senses,en-US,3.98,32002
3312,23638955,Mary Kubica Pretty Baby Pretty Baby,Pretty Baby,eng,3.75,24685
3313,2595138,Andrew Davidson The Gargoyle The Gargoyle,The Gargoyle,eng,3.96,32699
3314,823,"Neal Stephenson Quicksilver Quicksilver (The Baroque Cycle, #1)","Quicksilver (The Baroque Cycle, #1)",en-US,3.92,27675
3315,17287028,"Elizabeth  Smart, Chris Stewart  My Story",My Story,eng,3.77,23294
3316,176327,"Michael Buckley, Peter Ferguson The Fairy-Tale Detectives The Fairy-Tale Detectives (The Sisters Grimm, #1)","The Fairy-Tale Detectives (The Sisters Grimm, #1)",en-US,4.01,38655
3317,149847,"Terry Pratchett, Stephen Briggs Mort - playtext Mort: The Play",Mort: The Play,eng,4.29,27706
3318,6909544,"Caragh M. O'Brien Birthmarked Birthmarked (Birthmarked, #1)","Birthmarked (Birthmarked, #1)",en-US,3.89,37656
3319,284440,"Derek Landy, Tom Percival Skulduggery Pleasant Skulduggery Pleasant (Skulduggery Pleasant, #1)","Skulduggery Pleasant (Skulduggery Pleasant, #1)",eng,4.21,32785
3320,31818,Andy Warhol The Philosophy of Andy Warhol (From A to B and Back Again) The Philosophy of Andy Warhol (From A to B and Back Again),The Philosophy of Andy Warhol (From A to B and Back Again),,3.77,24879
3321,7805,Vladimir Nabokov Pale Fire Pale Fire,Pale Fire,eng,4.19,26377
3322,89788,Tracy Chevalier The Lady and the Unicorn The Lady and the Unicorn,The Lady and the Unicorn,eng,3.67,32490
3323,5338,"Charles Dickens, Michael Slater A Christmas Carol and Other Christmas Writings A Christmas Carol and Other Christmas Writings",A Christmas Carol and Other Christmas Writings,eng,4.13,28675
3324,18007533,B.J. Novak One More Thing: Stories and Other Stories One More Thing: Stories and Other Stories,One More Thing: Stories and Other Stories,eng,3.66,28922
3325,7557548,"Terry Pratchett, Stephen Briggs  Men at Arms: The Play",Men at Arms: The Play,eng,4.39,28503
3326,5212771,"Rachel Caine Carpe Corpus Carpe Corpus (The Morganville Vampires, #6)","Carpe Corpus (The Morganville Vampires, #6)",eng,4.21,41536
3327,16120760,Nathan Filer The Shock of the Fall The Shock of the Fall,The Shock of the Fall,eng,3.79,21798
3328,13597728,"Madeleine Roux Asylum Asylum (Asylum, #1)","Asylum (Asylum, #1)",eng,3.64,29687
3329,24388326,Margaret Atwood The Heart Goes Last The Heart Goes Last,The Heart Goes Last,eng,3.37,26841
3330,30260,"Kim Harrison A Fistful of Charms A Fistful of Charms (The Hollows, #4)","A Fistful of Charms (The Hollows, #4)",eng,4.28,43181
3331,213367,John Piper Desiring God: Meditations of a Christian Hedonist Desiring God: Meditations of a Christian Hedonist,Desiring God: Meditations of a Christian Hedonist,,4.19,25099
3332,12813630,Holly Black The Coldest Girl in Coldtown The Coldest Girl in Coldtown,The Coldest Girl in Coldtown,eng,3.86,37682
3333,13079,Carl Hiaasen Skinny Dip Skinny Dip,Skinny Dip,eng,3.79,29862
3334,23492741,Alice Hoffman The Marriage of Opposites The Marriage of Opposites,The Marriage of Opposites,eng,3.86,29179
3335,12987640,Jonah Lehrer  Imagine: How Creativity Works,Imagine: How Creativity Works,eng,3.75,24727
3336,2295829,"Rachel Caine Feast of Fools Feast of Fools (The Morganville Vampires, #4)","Feast of Fools (The Morganville Vampires, #4)",eng,4.17,43435
3337,13545075,"Neal Shusterman UnWholly UnWholly (Unwind, #2)","UnWholly (Unwind, #2)",,4.25,33679
3338,6751,David Foster Wallace Consider the Lobster Consider the Lobster and Other Essays,Consider the Lobster and Other Essays,eng,4.25,26551
3339,7005865,"Eoin Colfer The Atlantis Complex The Atlantis Complex (Artemis Fowl, #7)","The Atlantis Complex (Artemis Fowl, #7)",en-US,3.97,39307
3340,43781,Anne Rice Merrick Merrick (The Vampire Chronicles #7),Merrick (The Vampire Chronicles #7),eng,3.71,32734
3341,18739426,"Brandon Sanderson The Bands of Mourning The Bands of Mourning (Mistborn, #6)","The Bands of Mourning (Mistborn, #6)",eng,4.45,28866
3342,11987,"Albert Camus, Justin O'Brien Le Mythe de Sisyphe The Myth of Sisyphus and Other Essays",The Myth of Sisyphus and Other Essays,eng,4.18,30221
3343,16071745,"Lauren Graham Someday, Someday, Maybe  Someday, Someday, Maybe","Someday, Someday, Maybe",eng,3.49,30829
3344,12204,Robert Frost Mountain Interval The Road Not Taken and Other Poems,The Road Not Taken and Other Poems,,4.27,30193
3345,19547856,Becky Albertalli Simon vs. the Homo Sapiens Agenda Simon vs. the Homo Sapiens Agenda,Simon vs. the Homo Sapiens Agenda,eng,4.26,53570
3346,383206,"Elizabeth Gaskell, Pam Morris Wives and Daughters Wives and Daughters",Wives and Daughters,eng,4.07,32029
3347,12558285,"A.G. Howard Splintered Splintered (Splintered, #1)","Splintered (Splintered, #1)",eng,3.96,37225
3348,153540,Virginia Lee Burton The Little House The Little House,The Little House,eng,4.29,34002
3349,6174,"Primo Levi, Stuart J. Woolf, Philip Roth Se questo è un uomo Survival in Auschwitz",Survival in Auschwitz,eng,4.28,25625
3350,500743,"Cinda Williams Chima The Wizard Heir The Wizard Heir (The Heir Chronicles, #2)","The Wizard Heir (The Heir Chronicles, #2)",en-US,4.14,33653
3351,32831,"Jules Verne, Caleb Carr, Jordan Stump L'île mystérieuse The Mysterious Island (Extraordinary Voyages, #12)","The Mysterious Island (Extraordinary Voyages, #12)",eng,4.08,26440
3352,321577,Susan Vreeland Girl in Hyacinth Blue Girl in Hyacinth Blue,Girl in Hyacinth Blue,en-US,3.72,31883
3353,457762,William Steig Sylvester and the Magic Pebble Sylvester and the Magic Pebble,Sylvester and the Magic Pebble,eng,4.14,36260
3354,9542439,"Philippa Gregory The Lady of the Rivers The Lady of the Rivers (The Plantagenet and Tudor Novels, #1)","The Lady of the Rivers (The Plantagenet and Tudor Novels, #1)",eng,3.96,31744
3355,8437667,Harlan Coben Live Wire Live Wire (Myron Bolitar #10),Live Wire (Myron Bolitar #10),eng,4.07,28849
3356,818811,"Carolyn Jessop, Laura Palmer Escape Escape",Escape,en-US,3.96,28581
3357,15154,"David Baldacci The Collectors The Collectors (Camel Club, #2)","The Collectors (Camel Club, #2)",en-US,4.01,29596
3358,841628,"Douglas Adams The Hitchhiker's Guide to the Galaxy: The Trilogy of Four (Hitchhiker's Guide, #1-4) The Hitchhiker's Guide to the Galaxy: A Trilogy in Four Parts",The Hitchhiker's Guide to the Galaxy: A Trilogy in Four Parts,eng,4.51,27855
3359,78876,"Terry Pratchett Maskerade Maskerade (Discworld, #18; Witches #5)","Maskerade (Discworld, #18; Witches #5)",eng,4.06,34094
3360,219205,"Stephen R. Donaldson Lord Foul's Bane Lord Foul's Bane (The Chronicles of Thomas Covenant the Unbeliever, #1)","Lord Foul's Bane (The Chronicles of Thomas Covenant the Unbeliever, #1)",en-US,3.71,31771
3361,50937,"Marcus Buckingham, Curt Coffman First, Break All the Rules: What the World's Greatest Managers Do Differently  First, Break All the Rules: What the World's Greatest Managers Do Differently","First, Break All the Rules: What the World's Greatest Managers Do Differently",eng,3.92,27207
3362,47994,"Terry Pratchett The Last Continent The Last Continent (Discworld, #22; Rincewind #6)","The Last Continent (Discworld, #22; Rincewind #6)",eng,3.99,32861
3363,7769,Dr. Seuss  Dr. Seuss's ABC: An Amazing Alphabet Book! (Bright and Early Board Books),Dr. Seuss's ABC: An Amazing Alphabet Book! (Bright and Early Board Books),eng,4.07,27116
3364,205476,"Thornton Wilder, Donald Margulies, Tappan Wilder Our Town: A Play in Three Acts Our Town",Our Town,eng,3.63,35296
3365,3047848,"Sara Shepard Heartless Heartless (Pretty Little Liars, #7)","Heartless (Pretty Little Liars, #7)",eng,4.1,32754
3366,32501,"Michael Connelly Echo Park Echo Park (Harry Bosch, #12; Harry Bosch Universe, #14)","Echo Park (Harry Bosch, #12; Harry Bosch Universe, #14)",eng,4.07,30066
3367,113138,David Baldacci The Winner The Winner,The Winner,eng,4.06,27904
3368,18659623,Emily Carroll  Through the Woods,Through the Woods,eng,3.92,32781
3369,94319,"Anthony Horowitz Ark Angel Ark Angel (Alex Rider, #6)","Ark Angel (Alex Rider, #6)",eng,4.11,33935
3370,68811,Michael Ende Momo Momo,Momo,ger,4.29,28857
3371,20423680,"Blake Crouch The Last Town The Last Town (Wayward Pines, #3)","The Last Town (Wayward Pines, #3)",eng,4.09,29258
3372,23009402,Sarah Dessen Saint Anything Saint Anything,Saint Anything,eng,4.05,35111
3373,13320466,Ayana Mathis The Twelve Tribes of Hattie The Twelve Tribes of Hattie,The Twelve Tribes of Hattie,eng,3.46,28058
3374,16434,Dean Koontz The Taking The Taking,The Taking,en-US,3.78,29721
3375,226706,"V.C. Andrews If There Be Thorns If There Be Thorns (Dollanganger, #3)","If There Be Thorns (Dollanganger, #3)",eng,3.75,33086
3376,228696,"Jane Yolen, John Schoenherr Owl Moon Owl Moon",Owl Moon,eng,4.2,33642
3377,12857,"Fyodor Dostoyevsky, Constance Garnett, Gary Saul Morson  Игрок  The Gambler",The Gambler,eng,3.88,21358
3378,13413589,"Patricia Briggs Frost Burned Frost Burned (Mercy Thompson, #7)","Frost Burned (Mercy Thompson, #7)",eng,4.35,36759
3379,59145,Honoré de Balzac Le Père Goriot Père Goriot,Père Goriot,en-US,3.82,26070
3380,3522419,"Jo Nesbø, Don Bartlett Sorgenfri Nemesis (Harry Hole, #4)","Nemesis (Harry Hole, #4)",eng,3.98,31265
3381,31426,"Sylvia Plath, Ted Hughes The Collected Poems The Collected Poems",The Collected Poems,,4.2,26295
3382,84151,"Sherrilyn Kenyon Night Play Night Play (Dark-Hunter #5, Were-Hunter #1)","Night Play (Dark-Hunter #5, Were-Hunter #1)",eng,4.36,41837
3383,9086994,Paulo Coelho Aleph Aleph,Aleph,por,3.37,17563
3384,12351649,"R.L. Mathewson Perfection Perfection (Neighbor from Hell, #2)","Perfection (Neighbor from Hell, #2)",eng,4.16,50146
3385,6687247,Andrew Ross Sorkin Too Big to Fail The Inside Story of How Wall Street and Washington Fought to Save the Financial System from Crisis - and Lost Too Big to Fail: The Inside Story of How Wall Street and Washington Fought to Save the Financial System from Crisis — and Themselves,Too Big to Fail: The Inside Story of How Wall Street and Washington Fought to Save the Financial System from Crisis — and Themselves,en-US,4.09,25493
3386,1470232,Kristin Hannah Magic Hour Magic Hour,Magic Hour,eng,4.1,27778
3387,4796,"John Steinbeck, Susan Shillinglaw The Winter of our Discontent The Winter of Our Discontent",The Winter of Our Discontent,eng,3.99,28050
3388,373755,"William Faulkner Absalom, Absalom! Absalom, Absalom!","Absalom, Absalom!",eng,3.96,30283
3389,22510983,"Zoe Sugg, Siobhan Curham Girl Online Girl Online (Girl Online, #1)","Girl Online (Girl Online, #1)",eng,3.77,37177
3390,205821,Carol Ryrie Brink Caddie Woodlawn Caddie Woodlawn  (Caddie Woodlawn #1),Caddie Woodlawn  (Caddie Woodlawn #1),eng,3.99,37689
3391,24950845,"Janet Evanovich  Tricky Twenty-Two (Stephanie Plum, #22)","Tricky Twenty-Two (Stephanie Plum, #22)",eng,3.92,23408
3392,139855,J.I. Packer Knowing God Knowing God,Knowing God,eng,4.31,29848
3393,68396,"R.A. Salvatore The Halfling's Gem The Halfling's Gem (Forgotten Realms: Icewind Dale, #3; Legend of Drizzt, #6)","The Halfling's Gem (Forgotten Realms: Icewind Dale, #3; Legend of Drizzt, #6)",en-US,4.15,27105
3394,2177236,Harlan Coben Hold Tight Hold Tight,Hold Tight,en-US,3.94,30180
3395,71252,"Neil Gaiman, Marc Hempel, Richard Case, D'Israeli, Teddy Kristiansen, Glyn Dillon, Charles Vess, Dean Ormston, Kevin Nowlan, Todd Klein, Frank McConnell The Sandman: The Kindly Ones The Kindly Ones (The Sandman #9)",The Kindly Ones (The Sandman #9),eng,4.59,32544
3396,25103,"Neil Gaiman, Mike Allred, Gary Amaro, Mark Buckingham, David Giordano, Tony Harris, Steve Leialoha, Vince Locke, Shea Anton Pensa, Alec Stevens, Bryan Talbot, John Watkiss, Todd Klein, Michael Zulli, Stephen King The Sandman: Worlds' End Worlds' End (The Sandman #8)",Worlds' End (The Sandman #8),eng,4.48,32362
3397,826845,John Wyndham The Chrysalids The Chrysalids,The Chrysalids,en-US,3.92,29364
3398,122967,"Hans Christian Andersen, Jerry Pinkney  The Ugly Duckling",The Ugly Duckling,eng,4.1,25306
3399,81939,Miguel Ruiz The Mastery of Love: A Practical Guide to the Art of Relationship (Toltec Wisdom Book) The Mastery of Love: A Practical Guide to the Art of Relationship --Toltec Wisdom Book,The Mastery of Love: A Practical Guide to the Art of Relationship --Toltec Wisdom Book,,4.25,24162
3400,29641,"Graham Greene, Monica Ali The End of the Affair The End of the Affair",The End of the Affair,eng,3.96,29372
3401,25205422,Jennifer Weiner Who Do You Love Who Do You Love,Who Do You Love,eng,3.74,22026
3402,739840,"Felix Salten, Barbara Cooney Bambi - Eine Lebensgeschichte aus dem Walde Bambi",Bambi,eng,4.1,28655
3403,59924,Ursula K. Le Guin The Lathe of Heaven The Lathe of Heaven,The Lathe of Heaven,en-US,4.09,29562
3404,1362,"Herodotus, Aubrey de Sélincourt, John M. Marincola Ἰστορίαι The Histories",The Histories,eng,3.97,28870
3405,17798287,"K. Bromberg Driven Driven (Driven, #1)","Driven (Driven, #1)",eng,4.31,41454
3406,18402,Matthew Pearl The Dante Club The Dante Club,The Dante Club,en-US,3.38,31035
3407,46544,"Jean M. Auel The Shelters of Stone The Shelters of Stone (Earth's Children, #5)","The Shelters of Stone (Earth's Children, #5)",en-US,3.8,31333
3408,5292853,"Patricia Briggs Hunting Ground Hunting Ground (Alpha & Omega, #2)","Hunting Ground (Alpha & Omega, #2)",eng,4.27,44487
3409,5356711,Paulo Coelho O vencedor está só The Winner Stands Alone,The Winner Stands Alone,en-US,3.37,22229
3410,133430,James A. Michener Centennial Centennial,Centennial,en-US,4.21,31235
3411,6261522,"Kimberly Derting The Body Finder The Body Finder (The Body Finder, #1)","The Body Finder (The Body Finder, #1)",en-US,3.96,43203
3412,6870,Ian McEwan Enduring Love Enduring Love,Enduring Love,eng,3.62,26390
3413,36071,"Stephen R. Covey, A. Roger Merrill, Rebecca R. Merrill First Things First: To Live, to Love, to Learn, to Leave a Legacy First Things First",First Things First,eng,4.06,26813
3414,28541,"Anne McCaffrey Dragonsong  Dragonsong (Harper Hall, #1)","Dragonsong (Harper Hall, #1)",eng,4.24,35694
3415,595375,Nancy Garden Annie on My Mind Annie on My Mind,Annie on My Mind,eng,3.97,29278
3416,6428887,Michael Crichton Pirate Latitudes Pirate Latitudes,Pirate Latitudes,eng,3.41,27904
3417,328854,Jonathan Lethem Motherless Brooklyn Motherless Brooklyn,Motherless Brooklyn,en-GB,3.91,23614
3418,714902,"Malorie Blackman Noughts & Crosses Noughts & Crosses (Noughts & Crosses, #1)","Noughts & Crosses (Noughts & Crosses, #1)",en-GB,4.23,27725
3419,152519,Harriet Jacobs Incidents in the Life of a Slave Girl Written by Herself Incidents in the Life of a Slave Girl,Incidents in the Life of a Slave Girl,eng,4.08,24744
3420,8519822,"Michael Scott The Enchantress The Enchantress (The Secrets of the Immortal Nicholas Flamel, #6)","The Enchantress (The Secrets of the Immortal Nicholas Flamel, #6)",eng,4.24,30171
3421,8255917,Ron Chernow Washington: A Life Washington: A Life,Washington: A Life,eng,4.09,28598
3422,16070521,"Kristen Proby Come Away with Me Come Away with Me (With Me in Seattle, #1)","Come Away with Me (With Me in Seattle, #1)",eng,3.94,52083
